"codigo_dane","descripcion"
"7511","Curador de pescado"
"7511","Desollador de animales"
"7511","Despostador de carne"
"7511","Embutidor de cárnicos"
"7511","Empacador de aves"
"7511","Empacador de cárnicos"
"7511","Fileteador de pescado"
"7511","Lavador de carne"
"7511","Matarife"
"7511","Operario de planta de beneficio de aves"
"7511","Pelador de camarones"
"7511","Preparador de jamones"
"7511","Preparador de pescado"
"7511","Procesador de mariscos"
"7511","Procesador de camarón"
"7511","Puntillero de mataderos"
"7511","Salador de carne"
"7511","Salador de jamón"
"7511","Salador de pescado"
"7511","Salazonero"
"7511","Salchichero"
"7511","Seleccionador de mariscos"
"7512","Panaderos, pasteleros y confiteros"
"7512","Amasador de panadería"
"7512","Ayudante de panadería en procesamiento de alimentos"
"7512","Batidor de chocolate"
"7512","Bizcochero"
"7512","Chocolatero"
"7512","Confitero"
"7512","Galletero"
"7512","Hornero de confitería"
"7512","Hornero de galletas"
"7512","Moldeador de elaboración de chocolate"
"7512","Molinero de cacao"
"7512","Operario de fabricación de chicle"
"7512","Operario de fabricación de levadura"
"7512","Operario de fabricación de pastas alimenticias"
"7512","Panadero"
"7512","Panadero pastelero"
"7512","Pastelero"
"7512","Pizzero"
"7512","Refinador elaboración chocolate"
"7512","Repostero"
"7512","Trabajador de preparación de almíbares de frutas"
"7512","Trabajador de preparación de mermeladas"
"7513","Operarios de la elaboración de productos lácteos"
"7513","Mantequillero"
"7513","Operario de preparación de productos lácteos"
"7513","Quesero"
"7514","Operarios de la conservación de frutas, legumbres, verduras y afines"
"7514","Almazarero"
"7514","Conservero de frutas"
"7514","Conservero de legumbres y verduras"
"7514","Elaborador de encurtidos"
"7514","Elaborador de mermelada"
"7514","Operario de elaboración de chutney"
"7514","Operario de fabricación de zumos de frutas"
"7514","Operario de fabricación de zumos de legumbres"
"7514","Pelador frutas procesamiento alimentos y bebidas"
"7514","Preservador de frutas"
"7514","Trabajador de preparación de jugos concentrados"
"7515","Catadores y clasificadores de alimentos y bebidas"
"7515","Catador de alimentos"
"7515","Catador de café"
"7515","Catador de cerveza"
"7515","Catador de licores"
"7515","Catador de té"
"7515","Catador de vinos"
"7515","Catador de zumos"
"7515","Clasificador de alimentos"
"7515","Clasificador de frutas y vegetales de procesamiento"
"7515","Degustador de alimentos y bebidas "
"7515","Inspector de control de calidad de alimentos y bebidas"
"7515","Inspector de granos y cereales"
"7515","Inspector de productos de pesca"
"7515","Inspector de productos lácteos"
"7516","Preparadores y elaboradores de tabaco y sus productos"
"7516","Acondicionador de tabaco"
"7516","Aromatizador de tabaco"
"7516","Cigarrero"
"7516","Clasificador de tabaco"
"7516","Clasificador de cigarros"
"7516","Clasificador de hojas de tabaco"
"7516","Despalillador de tabaco"
"7516","Desvenador de tabaco"
"7516","Empacador de cigarros"
"7516","Enfriador de tabaco"
"7516","Fabricador de cigarros"
"7516","Humectador de tabaco"
"7516","Laminador de vena de tabaco"
"7516","Ligador de tabaco"
"7516","Mezclador de tabaco"
"7516","Operario de fabricación de cigarros"
"7516","Operario de picado de tabaco"
"7516","Operario de secado de tabaco"
"7516","Oreado de tabaco"
"7516","Prensador de cigarros"
"7516","Preparador de picadura de tabaco de pipa"
"7516","Refrescador tabaco"
"7516","Secador de rapé"
"7516","Secador de tabaco"
"7516","Tabaquero"
"7516","Torcedor de tabaco"
"7521","Operarios del tratamiento de la madera"
"7521","Clasificador de madera"
"7521","Impregnador de madera"
"7521","Inmunizador de madera"
"7521","Operador de contenedores para tratamiento de madera"
"7521","Operador de hornos de secado de madera"
"7521","Operador de máquina impregnadora de madera"
"7521","Operador de máquina secadora de madera"
"7521","Operador de secado de chapa de madera "
"7521","Operador de secadores de madera"
"7521","Operario de tratamiento de la madera"
"7521","Operario de tratamiento de madera para incisiones"
"7521","Secador de madera"
"7522","Ebanistas y carpinteros (excluye carpinteros de armar y de obra blanca)"
"7522","Ayudante de ebanistería"
"7522","Chapeador de muebles de madera"
"7522","Ebanista"
"7522","Ebanista armador de fabricación de muebles"
"7522","Ebanista de ataúdes"
"7522","Ebanista marquetero"
"7522","Ebanista tallista"
"7522","Esqueletero de fabricación muebles"
"7522","Mueblista"
"7522","Operador de sierra caladora de madera"
"7522","Operador de sierra circular de productos de madera"
"7522","Operador de sierra sin fin de productos de madera"
"7522","Operador de torno de trabajo de madera "
"7522","Operario de lijado de madera"
"7522","Operario de máquina cepilladora de madera"
"7522","Operario ensamblador de espigas de madera"
"7522","Patronista de madera"
"7522","Regulador operador de taladradora de labra de madera"
"7522","Trazador de ebanistería"
"7522","Tallista de madera"
"7522","Tonelero"
"7523","Ajustadores y operadores de máquinas para trabajar madera"
"7523","Acabador de muebles de madera"
"7523","Ajustador operador de ranuradora de madera"
"7523","Operador de máquina carpintería mecánica"
"7523","Operador de máquina cepilladora"
"7523","Operador de máquina cepilladora de madera "
"7523","Operador de máquina curvadora de madera"
"7523","Operador de máquina de control numérico para fabricación de productos de madera"
"7523","Operador de máquina de pintura de madera"
"7523","Operador de máquina de talla de madera"
"7523","Operador de máquina de trabajo de productos de madera"
"7523","Operador de máquina marcadora de madera"
"7523","Operador de máquina molduradora de madera"
"7523","Operador de máquina para fabricación de juguetes de madera"
"7523","Operador de máquina para grabado de madera"
"7523","Operador de máquina para labrar madera"
"7523","Operador de máquina perforadora de madera"
"7523","Operador de máquina pulidora de madera"
"7523","Pulidor de muebles de madera"
"7523","Regulador operador de cepilladora de madera"
"7531","Sastres, modistos, peleteros y sombrereros"
"7531","Auxiliar de diseño de modas"
"7531","Auxiliar de sastrería "
"7531","Clasificador de pieles de vestir"
"7531","Combinador de pieles"
"7531","Confeccionador de carpas"
"7531","Confeccionador de toldos"
"7531","Chizguera modistería"
"7531","Fabricante de sombreros no artesanal"
"7531","Lencera "
"7531","Maestro de aguja y mesa"
"7531","Modisto"
"7531","Operario manipulador de pieles"
"7531","Pantalonero"
"7531","Peletero"
"7531","Sastre"
"7531","Sastre de confección"
"7531","Sombrerero no artesanal"
"7532","Patronistas y cortadores de tela, cuero y afines"
"7532","Cortador de confección en serie"
"7532","Cortador de patrones"
"7532","Cortador de prendas de vestir"
"7532","Cortador de tapicería"
"7532","Cortador velámenes"
"7532","Cortador de pieles"
"7532","Extendedor de tela para corte en confección"
"7532","Operador de máquina cortadora de tela"
"7532","Operador de máquina de corte de prendas de vestir"
"7532","Operador de máquina de corte de productos textiles"
"7532","Operador de trazo y corte de confección"
"7532","Patronista"
"7532","Patronista de productos de cuero"
"7532","Patronista de productos de piel"
"7532","Patronista de productos textiles"
"7532","Patronista de sombreros"
"7532","Patronista tapicero"
"7532","Trazador de ropa de lencería"
"7532","Trazador de prendas de vestir"
"7533","Costureros, bordadores y afines"
"7533","Bordador a mano no artesanal"
"7533","Cosedor a mano de prendas de vestir "
"7533","Costurero"
"7533","Operario de manualidades de prendas de vestir"
"7533","Paragüero"
"7533","Pasamanero"
"7533","Remendador de tejidos"
"7534","Tapiceros, colchoneros y afines"
"7534","Ayudante de tapicería"
"7534","Colchonero"
"7534","Confeccionador de edredones"
"7534","Confeccionador de tapicería"
"7534","Instalador de cortinas "
"7534","Restaurador de tapicería"
"7534","Tapicero"
"7534","Tapicero de artículos de ortopedia"
"7534","Tapicero de muebles"
"7534","Tapicero de vehículos"
"7535","Apelambradores, pellejeros y curtidores"
"7535","Adobador de cueros"
"7535","Alisador de pieles"
"7535","Clasificador de cuero"
"7535","Clasificador de pellejos"
"7535","Curtidor de pieles y cueros"
"7535","Depilador de pieles"
"7535","Descarnador de cueros"
"7535","Descarnador de pieles"
"7535","Estirador de pieles y cueros"
"7535","Hendedor de cueros"
"7535","Igualador de pieles"
"7535","Lavador de cueros"
"7535","Lavador de cueros y pieles a mano"
"7535","Pelambrero"
"7535","Pellejero curtidor"
"7535","Preparador pieles y cueros"
"7535","Rasurador de pieles"
"7535","Rebanador de cueros"
"7535","Salador de cueros"
"7535","Sobador"
"7535","Suavizador de pieles"
"7535","Teñidor de pieles de peletería"
"7535","Tintorero cuero aspersión"
"7535","Tintorero pieles aspersión"
"7536","Zapateros y afines"
"7536","Acabador de calzado"
"7536","Armador de calzado"
"7536","Armador de productos de marroquinería"
"7536","Auxiliar de guarnición"
"7536","Ayudante de zapatería"
"7536","Clasificador de suelas de calzado"
"7536","Cortador de palas de calzado a mano"
"7536","Cosedor de calzado"
"7536","Cosedor de piezas de calzado "
"7536","Emplantillador de calzado"
"7536","Fabricante de calzado ortopédico"
"7536","Fabricante de calzado"
"7536","Guarnecedor de calzado"
"7536","Hormero armador de calzado"
"7536","Marroquinero"
"7536","Montador de calzado"
"7536","Montador de suelas"
"7536","Pegador de palas de calzado"
"7536","Preparador de suelas de calzado"
"7536","Preparador montador de palas de calzado"
"7536","Reparador de calzado en zapatería "
"7536","Teñidor de calzado"
"7536","Troquelador de calzado de cuero"
"7536","Zapatero"
"7536","Zapatero de calzado a medida"
"7536","Zapatero de calzado ortopédico"
"7536","Zapatero remendero"
"7541","Buzos"
"7541","Buzo comercial"
"7541","Buzo de salvamento"
"7541","Buzo militar de salvamento"
"7541","Buzo montador de estructuras metálicas"
"7541","Buzo pescador de esponjas"
"7541","Buzo pescador de ostras"
"7541","Soldador bajo el agua"
"7541","Trabajador bajo el agua"
"7542","Dinamiteros y pegadores"
"7542","Artillero de canteras"
"7542","Auxiliar de voladura de minería subterránea "
"7542","Barrenero de cantera "
"7542","Barrenero de construcción"
"7542","Barrenero de minería de superficie"
"7542","Dinamitero"
"7542","Grumete encargado de la pólvora"
"7542","Operario de vehículo de transporte de explosivos de minería subterránea"
"7542","Operario de voladura de construcción"
"7542","Operario de voladura de minería a cielo abierto"
"7542","Operario de voladura de minería subterránea "
"7542","Pegador"
"7542","Pegador de cantera"
"7542","Pegador de minas"
"7542","Polvorista"
"7543","Clasificadores y probadores de productos (excluyendo alimentos y bebidas)"
"7543","Analista de calidad de telas"
"7543","Clasificador de lanas"
"7543","Clasificador de productos"
"7543","Clasificador de textiles"
"7543","Controlador de calidad"
"7543","Examinador de ropa"
"7543","Examinador de telas"
"7543","Inspector de calidad"
"7543","Inspector de calidad de materiales y productos metálicos"
"7543","Inspector de calidad de productos agrícolas"
"7543","Inspector de confección"
"7543","Inspector de control de calidad"
"7543","Inspector de control de calidad de calzado"
"7543","Inspector de control de calidad de cigarrillos"
"7543","Inspector de control de calidad de fabricación de plástico y caucho"
"7543","Inspector de control de calidad de fibras textiles"
"7543","Inspector de control de calidad de hilados"
"7543","Inspector de control de calidad de máquinas"
"7543","Inspector de control de calidad de procesamiento de vidrio"
"7543","Inspector de control de calidad de productos de piel y cuero"
"7543","Inspector de control de calidad de productos plásticos"
"7543","Inspector de control de calidad de tejido de punto"
"7543","Inspector de control de calidad de tejidos"
"7543","Inspector de control de calidad de textiles"
"7543","Inspector de ensamble de aparatos eléctricos "
"7543","Inspector de ensamble de botes"
"7543","Inspector de ensamble de chasis "
"7543","Inspector de ensamble de controles eléctricos"
"7543","Inspector de ensamble de electrodomésticos"
"7543","Inspector de ensamble de equipo eléctrico industrial"
"7543","Inspector de ensamble de fabricación de vehículos"
"7543","Inspector de ensamble de fabricación electrónica"
"7543","Inspector de ensamble de instrumentos musicales"
"7543","Inspector de ensamble de juguetes"
"7543","Inspector de ensamble de motores de vehículos"
"7543","Inspector de ensamble de tablero de circuito impreso "
"7543","Inspector de ensamble mecánico "
"7543","Inspector de fabricación de caucho"
"7543","Inspector de fabricación de equipo eléctrico"
"7543","Inspector de fabricación y ensamble de productos madera"
"7543","Inspector de lencería"
"7543","Inspector de madera aserrada"
"7543","Inspector de madera procesada "
"7543","Inspector de prendas de vestir "
"7543","Inspector de productos de cuero"
"7543","Inspector de productos eléctricos"
"7543","Inspector de productos electrónicos"
"7543","Inspector de productos excepto alimentos y bebidas"
"7543","Inspector de telas"
"7543","Inspector probador de motores eléctricos "
"7543","Inspector probador de producción en línea de aparatos eléctricos"
"7543","Revisor de tejidos"
"7543","Revisor de telas"
"7544","Fumigadores y otros controladores de plagas y malas hierbas"
"7544","Controlador de malas hierbas"
"7544","Controlador de plagas"
"7544","Desratizador"
"7544","Exterminador de plagas"
"7544","Fumigador"
"7544","Fumigador agrícola"
"7544","Operario de control de plagas"
"7549","Otros oficiales, operarios y oficios relacionados no clasificados en otros grupos primarios"
"7549","Esmerilador de lentes "
"7549","Modelador de lentes de cristal óptico"
"7549","Pirotécnico"
"7549","Pulidor de lentes ópticos"
"8111","Mineros y operadores de instalaciones mineras"
"8111","Ademador de minas"
"8111","Apuntalador de minas"
"8111","Auxiliar de taladro para perforación de minería subterránea"
"8111","Canastero de minería bajo tierra"
"8111","Cantero"
"8111","Desentibador de minas"
"8111","Enganchador de vagonetas de minas"
"8111","Entibador de minería"
"8111","Minero"
"8111","Minero de avance"
"8111","Minero de galería"
"8111","Minero de socavón"
"8111","Minero de subsuelo"
"8111","Minero de superficie"
"8111","Operador de dragalina para minería"
"8111","Operador de equipo de arrastre en minas"
"8111","Operador de equipo de arrastre en minería subterránea"
"8111","Operador de excavadora de arrastre para minería"
"8111","Operador de extractor de arena"
"8111","Operador de instalaciones mineras"
"8111","Operador de máquina cortadora en minería subterránea"
"8111","Operador de máquina de arranque continuo en minas"
"8111","Operador de máquina de minería subterránea"
"8111","Operador de máquina perforadora en canteras"
"8111","Operador de máquina perforadora en mina"
"8111","Operador de maquina perforadora en minería de superficie"
"8111","Operador de máquina perforadora en minería subterránea"
"8111","Operador de máquina rozadora de minería"
"8111","Operador de máquina trituradora de minería subterránea"
"8111","Operador de maquinaria de minería continua"
"8111","Operador de perforadora jumbo en minería subterránea"
"8111","Operador de planta de cantera"
"8111","Operador de planta de máquina cortadora de minería"
"8111","Operador de transportador mecánico en minería subterránea"
"8111","Operario de bombeo en minería subterránea"
"8111","Operario de clasificación en minería subterránea"
"8111","Operario de molienda en minería subterránea"
"8111","Operario de sistemas de ventilación en minería subterránea"
"8111","Operario de tolvas en minería subterránea"
"8111","Operario de trituración en minería subterránea"
"8111","Picador en minas"
"8111","Saca muestras"
"8111","Seleccionador de piedras en minas"
"8111","Tomador de muestras en minas"
"8111","Trabajador de construcción en minas"
"8111","Trabajador de transporte de materiales en minería subterránea"
"8112","Operadores de instalaciones de procesamiento de minerales y rocas"
"8112","Apurador lavador de mineral"
"8112","Colador de carbón"
"8112","Colador de minerales"
"8112","Cribador de carbón"
"8112","Cribador de minerales"
"8112","Escogedor de minerales"
"8112","Estriador de minerales"
"8112","Lavador de carbón"
"8112","Lavador de minerales"
"8112","Machacador de minerales"
"8112","Molinero de minerales"
"8112","Operador de flotación de cobre"
"8112","Operador de flotación de minerales"
"8112","Operador de flotación de molibdeno"
"8112","Operador de instalación de corte o procesamiento de rocas"
"8112","Operador de instalación de procesamiento de minerales"
"8112","Operador de instalaciones de precipitación de minas"
"8112","Operador de instalaciones de precipitación de oro"
"8112","Operador de instalaciones de precipitación de plata"
"8112","Operador de máquina aserradora de piedra"
"8112","Operador de máquina cono de separación de minas"
"8112","Operador de máquina de cianuración de metales"
"8112","Operador de máquina de cribas hidráulicas"
"8112","Operador de máquina de labrar piedra"
"8112","Operador de máquina de labrar pizarra"
"8112","Operador de máquina de molino de bolas para mineral"
"8112","Operador de máquina de procesamiento de piedra"
"8112","Operador de máquina de pulverizadora de minerales"
"8112","Operador de máquina de triturar piedra"
"8112","Operador de máquina granuladora de mineral de hierro"
"8112","Operador de máquina machacadora de rocas"
"8112","Operador de máquina prensadora de pellets mineral"
"8112","Operador de máquina pulverizadora"
"8112","Operador de máquina quebrantadora de carbón"
"8112","Operador de máquina quebrantadora de mineral de piedra y roca"
"8112","Operador de máquina quebrantadora de minerales"
"8112","Operador de máquina quebrantadora de piedra"
"8112","Operador de máquina quebrantadora de roca"
"8112","Operador de máquina tamizadora de minerales"
"8112","Operador de máquina trituradora de minerales"
"8112","Operador de separador magnético de tratamiento de metales y minerales"
"8112","Prensador de briquetas de carbón"
"8113","Perforadores y sondistas de pozos y afines"
"8113","Asistente de perforación de petróleo y gas"
"8113","Conductor de tren de sondeo por rotación de pozos de petróleo"
"8113","Constructor de aljibes"
"8113","Encuellador de servicios de pozos de petróleo "
"8113","Excavador de agujeros"
"8113","Jefe de pozo"
"8113","Jefe de sondeos petroleros"
"8113","Manilero de perforación de petróleo y gas"
"8113","Operador de equipo de perforación"
"8113","Operador de equipo wireline para servicios de pozo de petróleo"
"8113","Operador de llave de potencia"
"8113","Operador de máquina de estudio de suelo"
"8113","Operador de máquina de extracción de pozos de petróleo y gas"
"8113","Operador de mezcla de servicios de pozos de petróleo"
"8113","Operador de perforadora de percusión de pozos de agua"
"8113","Operador de perforadora de percusión de pozos de petróleo y gas"
"8113","Operador de perforadora de pozos de agua potable"
"8113","Operador de planta de perforación"
"8113","Operador de producción de petróleo y gas"
"8113","Operador de prueba de pozo de perforación de petróleo y gas"
"8113","Operador de torre de perforación"
"8113","Operador de torre de perforación de petróleo y gas"
"8113","Operador de tren de sondeo de pozos de petróleo y gas"
"8113","Perforador de pozos de gas"
"8113","Perforador de pozos de petróleo"
"8113","Perforador experto en perforación de desarrollo"
"8113","Perforador experto en perforación de direccional"
"8113","Perforadores sondistas de pozos de gas y petróleo"
"8113","Sondista de perforación de pozos"
"8113","Sondista de pozos"
"8113","Sondista de pozos de petróleo"
"8113","Taladrero de perforación de petróleo y gas"
"8113","Torrero"
"8114","Operadores de máquinas para fabricar cemento y otros productos minerales"
"8114","Fabricante de bloques de concreto"
"8114","Fabricante de planchas de concreto de prevaciado"
"8114","Grabador a máquina de inscripciones en piedra"
"8114","Operador de corte de productos de concreto"
"8114","Operador de hormigonera"
"8114","Operador de instalaciones de mezcladora de hormigón"
"8114","Operador de máquina de acabado de hormigón"
"8114","Operador de máquina de corte de mosaicos"
"8114","Operador de máquina de corte de productos de piedra"
"8114","Operador de máquina de grabado de productos de piedra"
"8114","Operador de máquina de producción de piedra artificial"
"8114","Operador de máquina de productos de amianto cemento"
"8114","Operador de máquina de productos de cemento"
"8114","Operador de máquina de productos de concreto"
"8114","Operador de máquina de productos de piedra"
"8114","Operador de máquina de productos minerales"
"8114","Operador de máquina de productos prefabricados de hormigón"
"8114","Operador de máquina mecánica para esculturas de piedra"
"8114","Operador de máquina mezcladora de hormigón"
"8114","Operador de máquina para elaborar productos de arena y cemento "
"8114","Operador de máquina para fabricar productos de piedra, mármol o granito"
"8114","Operador de máquina para la fabricación de piedra artificial"
"8114","Operador de máquina para la fabricación de papel de esmeril"
"8114","Operador de máquina para la fabricación de tela de esmeril"
"8114","Operador de máquina para la fabricación de tubos de cemento"
"8114","Operador de máquina pulidora de piedra"
"8114","Operador de pulidora industrial con muelas de diamante"
"8114","Pulidor de diamantes industriales"
"8121","Operadores de instalaciones de procesamiento de metales"
"8121","Ayudante de tren de laminación"
"8121","Cargador de alto horno"
"8121","Clasificador de aluminio"
"8121","Colador de alto horno"
"8121","Cucharero de horno de segunda fusión"
"8121","Cucharero de metal"
"8121","Enrollador de acero"
"8121","Operador de cuchara de colada de metales"
"8121","Operador de equipo de cementación"
"8121","Operador de estiradora de forja"
"8121","Operador de horno de pudelar"
"8121","Operador de horno de recocido de metales"
"8121","Operador de horno de templado de metales"
"8121","Operador de instalaciones de extrusión de metal"
"8121","Operador de instalaciones de tratamiento térmico de metales"
"8121","Operador de laminadora de acero"
"8121","Operador de laminadora de acero de tren continuo"
"8121","Operador de laminadora de acero en caliente"
"8121","Operador de laminadora de acero en frío"
"8121","Operador de laminadora de metales"
"8121","Operador de laminadora de metales no ferrosos"
"8121","Operador de laminadora de tubos sin soldadura"
"8121","Operador de máquina centrífuga de fundición"
"8121","Operador de máquina centrifugadora de colada"
"8121","Operador de máquina cepilladora de metales"
"8121","Operador de máquina corrugadora de metal"
"8121","Operador de máquina curvadora de forja"
"8121","Operador de máquina de colada continua de tubos y varillas"
"8121","Operador de máquina de colar a presión metales ferrosos"
"8121","Operador de máquina de tejer malla"
"8121","Operador de máquina estiradora de metales"
"8121","Operador de máquina estiradora de tubos sin soldadura"
"8121","Operador de máquina extrusora de metales"
"8121","Operador de máquina trefiladora de alambre"
"8121","Operador de prensa caliente de forja"
"8121","Operador de prensa de forja"
"8121","Operador de prensa extrusora de metales"
"8121","Operador de prensa fría de forja"
"8121","Operador de tren de laminación"
"8121","Recocedor de metales"
"8121","Refinador de metales de primera fusión"
"8121","Templador de metales"
"8121","Templador de revenido de metales"
"8122","Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales "
"8122","Anodizador"
"8122","Cromador"
"8122","Decapador de metales"
"8122","Desengrasador de metales"
"8122","Electroplateador"
"8122","Galvanizador"
"8122","Limpiador de metales con chorro de arena"
"8122","Metalizador con pistola"
"8122","Metalizador de baño caliente"
"8122","Niquelador"
"8122","Operador de máquina bruñidora de metales"
"8122","Operador de máquina de acabado de metales"
"8122","Operador de máquina de enchapado de metales"
"8122","Operador de máquina de galvanoplastia"
"8122","Operador de máquina de pintura de metales"
"8122","Operador de máquina galvanizadora de baño caliente"
"8122","Operador de máquina galvanizadora de metales"
"8122","Operador de máquina pulidora de metales"
"8122","Operador de máquina pulidora de metalurgia"
"8122","Operador de máquina recubridora de alambres"
"8122","Operador de máquina recubridora de metales"
"8122","Pavonador de metales"
"8122","Plateador de metal"
"8122","Pulverizador de metal con pistola"
"8122","Revestidor de baño caliente de metales"
"8131","Operadores de plantas y máquinas de productos químicos"
"8131","Blanqueador de productos químicos"
"8131","Cargador de horno para tratamientos químicos"
"8131","Fabricante de juegos pirotécnicos artificiales"
"8131","Operador de alambique de perfumería"
"8131","Operador de alambique para procesos químicos"
"8131","Operador de alambique para trementina"
"8131","Operador de calcinadora de tratamientos químicos"
"8131","Operador de caldera de tratamientos químicos"
"8131","Operador de coquería"
"8131","Operador de destilador de glicerina"
"8131","Operador de destilador de perfumes y esencias"
"8131","Operador de destilador de procesamiento químico "
"8131","Operador de fabricación de abonos artificiales"
"8131","Operador de filtro de tambor giratorio químico"
"8131","Operador de horno de autoclave de procesamiento químico"
"8131","Operador de horno de calcinación de tratamiento químico "
"8131","Operador de horno de coque"
"8131","Operador de horno de fabricación de cal"
"8131","Operador de horno de retorta de tratamientos químico "
"8131","Operador de horno de tratamientos químicos"
"8131","Operador de instalaciones de moldeo y compactación de productos cosméticos"
"8131","Operador de instalaciones de moldeo y compactación de productos farmacéuticos"
"8131","Operador de instalaciones de tratamiento de látex de caucho"
"8131","Operador de instalaciones para la fabricación de productos farmacéuticos"
"8131","Operador de máquina batidora para tratamientos químicos"
"8131","Operador de máquina capsuladora de productos farmacéuticos"
"8131","Operador de máquina de fabricación de cerillas o fósforos"
"8131","Operador de máquina de fabricación de cirios y velas"
"8131","Operador de máquina de fabricación de detergentes"
"8131","Operador de máquina de fabricación de explosivos"
"8131","Operador de máquina de fabricación de jabón"
"8131","Operador de máquina de fabricación de linóleo"
"8131","Operador de máquina de fabricación de municiones"
"8131","Operador de máquina de fabricación de productos de pirotecnia"
"8131","Operador de máquina de fabricación de productos farmacéuticos y cosméticos"
"8131","Operador de máquina de licuefacción de gases"
"8131","Operador de máquina de producción de gas cloro"
"8131","Operador de máquina de producción de gas de hulla"
"8131","Operador de máquina de producción de gas halógeno"
"8131","Operador de máquina de producción de hidrógeno "
"8131","Operador de máquina de producción de plomo"
"8131","Operador de máquina empacadora de productos farmacéuticos"
"8131","Operador de máquina encapsuladora de productos farmacéuticos "
"8131","Operador de máquina evaporadora de procesamiento químico "
"8131","Operador de máquina granuladora de procesamiento químico"
"8131","Operador de máquina mezcladora de tratamientos químicos"
"8131","Operador de máquina moledora trituradora de tratamientos químicos"
"8131","Operador de máquina para elaborar pintura"
"8131","Operador de máquina pulverizadora de tratamientos químicos"
"8131","Operador de máquina quebrantadora de tratamientos químicos"
"8131","Operador de máquina secadora de tratamientos químicos"
"8131","Operador de máquina trituradora de procesamiento químico"
"8131","Operador de marmita de tratamientos químicos"
"8131","Operador de planta de deshidratación de petróleo crudo"
"8131","Operador de planta de oxigeno"
"8131","Operador de planta de producción de coque"
"8131","Operador de preparación de pintura y barnices"
"8131","Operador de procesamiento químico"
"8131","Operador de retorta de producción de gas de hulla"
"8131","Operador de tanques mezcladores de refinación de petróleo y gas natural"
"8131","Operador en la fabricación de artículos de cera"
"8131","Pulverizador deshidratador de tratamiento químico"
"8131","Tostador para tratamiento químico"
"8132","Operadores de máquinas para fabricar productos fotográficos"
"8132","Impresor de fotografía"
"8132","Impresor de película fotográfica"
"8132","Operador de máquina de ampliación de fotografías"
"8132","Operador de máquina de fabricación de papel fotográfico"
"8132","Operador de máquina de fabricación de placas fotográficas"
"8132","Operador de máquina de procesamiento fotográfico y de películas"
"8132","Operador de máquina de revelado de películas de cine"
"8132","Operador de máquina de revelado fotográfico"
"8132","Operador de máquina para fabricar películas fotográficas"
"8132","Operario de laboratorio fotográfico"
"8132","Operario de sistemas de procesamiento de imagen"
"8132","Procesador fotográfico"
"8132","Revelador de fotografías"
"8132","Revelador de negativos a color "
"8132","Revelador de película R X"
"8132","Revelador de películas en color"
"8132","Sacador de copias de fotografías"
"8132","Técnico de cuarto oscuro "
"8141","Operadores de máquinas para fabricar productos de caucho"
"8141","Calandrador de caucho"
"8141","Cementador de caucho"
"8141","Confeccionador de neumáticos"
"8141","Extrusor de caucho"
"8141","Moldeador de caucho"
"8141","Operador de calandria de caucho"
"8141","Operador de máquina amasadora y mezcladora de caucho"
"8141","Operador de máquina batidora de caucho"
"8141","Operador de máquina cortadora de caucho "
"8141","Operador de máquina de fabricación de mangueras de caucho"
"8141","Operador de máquina de fabricación de neumáticos"
"8141","Operador de máquina de fabricación de sellos de caucho"
"8141","Operador de máquina de procesamiento de caucho "
"8141","Operador de máquina de producción de productos de caucho"
"8141","Operador de máquina de productos de caucho"
"8141","Operador de máquina de tratamiento de caucho"
"8141","Operador de máquina de vulcanización de artículos de caucho"
"8141","Operador de máquina de vulcanización de neumáticos"
"8141","Operador de máquina de vulcanización de productos de caucho"
"8141","Operador de máquina extrusora de caucho"
"8141","Operador de máquina lustradora de caucho"
"8141","Operador de máquina mezcladora de caucho"
"8141","Operador de máquina moldeadora de caucho"
"8141","Operador de máquina moldeadora de neumáticos"
"8141","Operador de máquina reencauchadora de neumáticos"
"8141","Operador de prensa de caucho"
"8141","Operador de prensa de moldeo de caucho"
"8141","Operador de prensa estampadora de caucho"
"8141","Operador de reencauche de llantas"
"8141","Prensista de disco"
"8141","Prensista de fundición de goma"
"8141","Pulidor de productos de caucho"
"8141","Reparador de neumáticos"
"8141","Trabajador de látex"
"8141","Vulcanizador"
"8142","Operadores de máquinas para fabricar productos de material plástico"
"8142","Alimentador de máquina de corte de plástico"
"8142","Constructor de embarcaciones de plástico"
"8142","Moldeador de plástico por compresión"
"8142","Moldeador de plástico"
"8142","Moldeador de resinas de plástico "
"8142","Molinero pigmentado de plástico"
"8142","Operador de fabricación de fibra óptica"
"8142","Operador de laminadora de plástico"
"8142","Operador de máquina amoladora de material plástico"
"8142","Operador de máquina cortadora de productos de material plástico"
"8142","Operador de máquina de acabado de productos de plástico"
"8142","Operador de máquina de cableado de plástico"
"8142","Operador de máquina de fabricación de bolsas de celofán y procesamiento de plástico"
"8142","Operador de máquina de fabricación de bolsas de plástico"
"8142","Operador de máquina de fabricación de bolsas de polietileno"
"8142","Operador de máquina de fabricación de productos de material plástico"
"8142","Operador de máquina de grabado al ácido para material plástico"
"8142","Operador de máquina de inyectora de plástico"
"8142","Operador de máquina de laminado de material plástico"
"8142","Operador de máquina de procesamiento de plástico"
"8142","Operador de máquina de producción de bolsas plásticas"
"8142","Operador de máquina de productos de plástico"
"8142","Operador de máquina de soplado de botellas de plástico"
"8142","Operador de máquina de talla material plástico"
"8142","Operador de máquina estiradora de material plástico"
